Mode,Service Type,Source,Year,Month,Route,Ridership
Heavy Rail,Sundays,Key,2024,January,BSL,22909
Heavy Rail,Sundays,Key,2024,January,MFL,34562
Heavy Rail,Sundays,Key,2024,January,NHSL,1684
RRD,Weekdays,Mode_Report ,2024,January,RRD,69804
RRD,Saturdays,Mode_Report ,2024,January,RRD,24431
RRD,Sundays,Mode_Report ,2024,January,RRD,19545
Bus,Weekdays,APC,2021,September,XH,3200
Bus,Weekdays,APC,2024,January,School,1877
Bus,Weekdays,APC,2024,February,1,2290
Bus,Weekdays,APC,2024,February,2,4545
Bus,Weekdays,APC,2024,February,3,7209
Bus,Weekdays,APC,2024,February,4,5334
Bus,Weekdays,APC,2024,February,5,2183
Bus,Weekdays,APC,2024,February,6,4400
Bus,Weekdays,APC,2024,February,7,4364
Bus,Weekdays,APC,2024,February,8,1352
Bus,Weekdays,APC,2024,February,9,3857
Bus,Weekdays,APC,2024,February,12,1938
Bus,Weekdays,APC,2024,February,14,4818
Bus,Weekdays,APC,2024,February,16,5055
Bus,Weekdays,APC,2024,February,17,7252
Bus,Weekdays,APC,2024,February,18,11349
Bus,Weekdays,APC,2024,February,19,985
Bus,Weekdays,APC,2024,February,20,3151
Bus,Weekdays,APC,2024,February,21,9301
Bus,Weekdays,APC,2024,February,22,3111
Bus,Weekdays,APC,2024,February,23,11696
Bus,Weekdays,APC,2024,February,24,1634
Bus,Weekdays,APC,2024,February,25,3471
Bus,Weekdays,APC,2024,February,26,8176
Bus,Weekdays,APC,2024,February,27,3066
Bus,Weekdays,APC,2024,February,28,1395
Bus,Weekdays,APC,2024,February,29,3387
Bus,Weekdays,APC,2024,February,30,1086
Bus,Weekdays,APC,2024,February,31,3829
Bus,Weekdays,APC,2024,February,32,3967
Bus,Weekdays,APC,2024,February,33,9538
Bus,Weekdays,APC,2024,February,35,107
Bus,Weekdays,APC,2024,February,37,2531
Bus,Weekdays,APC,2024,February,38,2236
Bus,Weekdays,APC,2024,February,39,1810
Bus,Weekdays,APC,2024,February,40,6669
Bus,Weekdays,APC,2024,February,42,8532
Bus,Weekdays,APC,2024,February,43,2340
Bus,Weekdays,APC,2024,February,44,2523
Bus,Weekdays,APC,2024,February,45,4828
Bus,Weekdays,APC,2024,February,46,4042
Bus,Weekdays,APC,2024,February,47,14278
Bus,Weekdays,APC,2024,February,48,6861
Bus,Weekdays,APC,2024,February,49,3515
Bus,Weekdays,APC,2024,February,50,1597
Bus,Weekdays,APC,2024,February,52,9305
Bus,Weekdays,APC,2024,February,53,1773
Bus,Weekdays,APC,2024,February,54,6356
Bus,Weekdays,APC,2024,February,55,3089
Bus,Weekdays,APC,2024,February,56,7923
Bus,Weekdays,APC,2024,February,57,7872
Bus,Weekdays,APC,2024,February,58,5724
Trackless Trolley,Weekdays,Mode_Estimate,2024,February,59,2308
Bus,Weekdays,APC,2024,February,60,9565
Bus,Weekdays,APC,2024,February,61,3119
Bus,Weekdays,APC,2024,February,62,99
Bus,Weekdays,APC,2024,February,64,4893
Bus,Weekdays,APC,2024,February,65,5590
Trackless Trolley,Weekdays,Mode_Estimate,2024,February,66,5280
Bus,Weekdays,APC,2024,February,67,3411
Bus,Weekdays,APC,2024,February,68,1210
Bus,Weekdays,APC,2024,February,70,6725
Bus,Weekdays,APC,2024,February,73,1748
Trackless Trolley,Weekdays,Mode_Estimate,2024,February,75,1618
Bus,Weekdays,APC,2024,February,77,728
Bus,Weekdays,APC,2024,February,78,3
Bus,Weekdays,APC,2024,February,79,4243
Bus,Weekdays,APC,2024,February,80,120
Bus,Weekdays,APC,2024,February,84,2703
Bus,Weekdays,APC,2024,February,88,1649
Bus,Weekdays,APC,2024,February,89,1422
Bus,Weekdays,APC,2024,February,90,292
Bus,Weekdays,APC,2024,February,91,0
Bus,Weekdays,APC,2024,February,92,172
Bus,Weekdays,APC,2024,February,93,929
Bus,Weekdays,APC,2024,February,94,291
Bus,Weekdays,APC,2024,February,95,325
Bus,Weekdays,APC,2024,February,96,970
Bus,Weekdays,APC,2024,February,97,500
Bus,Weekdays,APC,2024,February,98,540
Bus,Weekdays,APC,2024,February,99,950
Bus,Weekdays,APC,2024,February,103,683
Bus,Weekdays,APC,2024,February,104,2339
Bus,Weekdays,APC,2024,February,105,880
Bus,Weekdays,APC,2024,February,106,921
Bus,Weekdays,APC,2024,February,107,641
Bus,Weekdays,APC,2024,February,108,3970
Bus,Weekdays,APC,2024,February,109,3372
Bus,Weekdays,APC,2024,February,110,1583
Bus,Weekdays,APC,2024,February,111,1112
Bus,Weekdays,APC,2024,February,112,764
Bus,Weekdays,APC,2024,February,113,4979
Bus,Weekdays,APC,2024,February,114,1437
Bus,Weekdays,APC,2024,February,115,942
Bus,Weekdays,APC,2024,February,117,1519
Bus,Weekdays,APC,2024,February,118,329
Bus,Weekdays,APC,2024,February,119,501
Bus,Weekdays,APC,2024,February,120,332
Bus,Weekdays,APC,2024,February,123,569
Bus,Weekdays,APC,2024,February,124,1128
Bus,Weekdays,APC,2024,February,125,1243
Bus,Weekdays,APC,2024,February,126,391
Bus,Weekdays,APC,2024,February,127,218
Bus,Weekdays,APC,2024,February,128,280
Bus,Weekdays,APC,2024,February,129,595
Bus,Weekdays,APC,2024,February,130,392
Bus,Weekdays,APC,2024,February,131,489
Bus,Weekdays,APC,2024,February,132,279
Bus,Weekdays,APC,2024,February,133,51
Bus,Weekdays,APC,2024,February,135,666
Bus,Weekdays,APC,2024,February,139,300
Bus,Weekdays,APC,2024,February,150,28
Bus,Weekdays,APC,2024,February,201,51
Bus,Weekdays,APC,2024,February,204,120
Bus,Weekdays,APC,2024,February,206,67
Bus,Weekdays,APC,2024,February,310,231
Bus,Weekdays,APC,2024,February,311,126
Bus,Weekdays,APC,2024,February,School,1879
Bus,Weekdays,APC,2024,February,47M,1034
Bus,Weekdays,APC,2024,February,BLVDDIR,2034
Bus,Weekdays,APC,2024,February,BSO,1255
Bus,Weekdays,APC,2024,February,G,12451
Bus,Weekdays,APC,2024,February,H,3441
Bus,Weekdays,APC,2024,February,J,2516
Bus,Weekdays,APC,2024,February,K,7368
Bus,Weekdays,APC,2024,February,L,4985
Bus,Weekdays,APC,2024,February,LUCYGO,830
Bus,Weekdays,APC,2024,February,LUCYGR,600
Bus,Weekdays,APC,2024,February,MFO,1314
Bus,Weekdays,APC,2024,February,R,7918
Bus,Weekdays,APC,2024,February,XH,3784
Trolley,Weekdays,APC,2024,February,10,8595
Trolley,Weekdays,APC,2024,February,11,8541
Trolley,Weekdays,APC,2024,February,13,8422
Trolley,Weekdays,APC,2024,February,15,6373
Trolley,Weekdays,APC,2024,February,34,8218
Trolley,Weekdays,APC,2024,February,36,8903
Trolley,Weekdays,APC,2024,February,101,2277
Trolley,Weekdays,APC,2024,February,102,2759
Heavy Rail,Weekdays,APC,2024,February,NHSL,5128
Heavy Rail,Weekdays,Mode_Estimate,2024,February,MFL,105239
Heavy Rail,Weekdays,Mode_Estimate,2024,February,BSL,69738
RRD,Weekdays,Mode_Estimate,2024,February,RRD,77066
Bus,Saturdays,APC,2024,February,1,868
Bus,Saturdays,APC,2024,February,2,1508
Bus,Saturdays,APC,2024,February,3,3409
Bus,Saturdays,APC,2024,February,4,2560
Bus,Saturdays,APC,2024,February,5,858
Bus,Saturdays,APC,2024,February,6,2327
Bus,Saturdays,APC,2024,February,7,2849
Bus,Saturdays,APC,2024,February,9,1499
Bus,Saturdays,APC,2024,February,12,1166
Bus,Saturdays,APC,2024,February,14,2713
Bus,Saturdays,APC,2024,February,16,2683
Bus,Saturdays,APC,2024,February,17,4428
Bus,Saturdays,APC,2024,February,18,5504
Bus,Saturdays,APC,2024,February,19,217
Bus,Saturdays,APC,2024,February,20,1974
Bus,Saturdays,APC,2024,February,21,5268
Bus,Saturdays,APC,2024,February,22,1704
Bus,Saturdays,APC,2024,February,23,6602
Bus,Saturdays,APC,2024,February,24,757
Bus,Saturdays,APC,2024,February,25,1946
Bus,Saturdays,APC,2024,February,26,2798
Bus,Saturdays,APC,2024,February,27,1195
Bus,Saturdays,APC,2024,February,28,304
Bus,Saturdays,APC,2024,February,29,1659
Bus,Saturdays,APC,2024,February,30,360
Bus,Saturdays,APC,2024,February,31,1648
Bus,Saturdays,APC,2024,February,32,1444
Bus,Saturdays,APC,2024,February,33,5980
Bus,Saturdays,APC,2024,February,35,65
Bus,Saturdays,APC,2024,February,37,1650
Bus,Saturdays,APC,2024,February,38,1197
Bus,Saturdays,APC,2024,February,39,773
Bus,Saturdays,APC,2024,February,40,2027
Bus,Saturdays,APC,2024,February,42,4470
Bus,Saturdays,APC,2024,February,43,944
Bus,Saturdays,APC,2024,February,44,678
Bus,Saturdays,APC,2024,February,45,2965
Bus,Saturdays,APC,2024,February,46,1607
Bus,Saturdays,APC,2024,February,47,7916
Bus,Saturdays,APC,2024,February,48,4365
Bus,Saturdays,APC,2024,February,49,1383
Bus,Saturdays,APC,2024,February,50,1184
Bus,Saturdays,APC,2024,February,52,5271
Bus,Saturdays,APC,2024,February,53,776
Bus,Saturdays,APC,2024,February,54,3696
Bus,Saturdays,APC,2024,February,55,1966
Bus,Saturdays,APC,2024,February,56,3549
Bus,Saturdays,APC,2024,February,57,3478
Bus,Saturdays,APC,2024,February,58,2589
Trackless Trolley,Saturdays,Mode_Estimate,2024,February,59,1154
Bus,Saturdays,APC,2024,February,60,4843
Bus,Saturdays,APC,2024,February,61,1487
Bus,Saturdays,APC,2024,February,64,2134
Bus,Saturdays,APC,2024,February,65,3002
Trackless Trolley,Saturdays,Mode_Estimate,2024,February,66,2640
Bus,Saturdays,APC,2024,February,67,1155
Bus,Saturdays,APC,2024,February,68,150
Bus,Saturdays,APC,2024,February,70,2844
Bus,Saturdays,APC,2024,February,73,685
Trackless Trolley,Saturdays,Mode_Estimate,2024,February,75,809
Bus,Saturdays,APC,2024,February,77,335
Bus,Saturdays,APC,2024,February,79,1774
Bus,Saturdays,APC,2024,February,84,789
Bus,Saturdays,APC,2024,February,88,416
Bus,Saturdays,APC,2024,February,89,511
Bus,Saturdays,APC,2024,February,90,206
Bus,Saturdays,APC,2024,February,92,130
Bus,Saturdays,APC,2024,February,93,619
Bus,Saturdays,APC,2024,February,94,173
Bus,Saturdays,APC,2024,February,95,189
Bus,Saturdays,APC,2024,February,96,574
Bus,Saturdays,APC,2024,February,97,327
Bus,Saturdays,APC,2024,February,98,233
Bus,Saturdays,APC,2024,February,99,717
Bus,Saturdays,APC,2024,February,103,289
Bus,Saturdays,APC,2024,February,104,1330
Bus,Saturdays,APC,2024,February,105,519
Bus,Saturdays,APC,2024,February,106,478
Bus,Saturdays,APC,2024,February,107,357
Bus,Saturdays,APC,2024,February,108,2958
Bus,Saturdays,APC,2024,February,109,2474
Bus,Saturdays,APC,2024,February,110,980
Bus,Saturdays,APC,2024,February,111,459
Bus,Saturdays,APC,2024,February,112,196
Bus,Saturdays,APC,2024,February,113,3477
Bus,Saturdays,APC,2024,February,114,679
Bus,Saturdays,APC,2024,February,115,285
Bus,Saturdays,APC,2024,February,117,870
Bus,Saturdays,APC,2024,February,118,106
Bus,Saturdays,APC,2024,February,119,302
Bus,Saturdays,APC,2024,February,120,158
Bus,Saturdays,APC,2024,February,123,771
Bus,Saturdays,APC,2024,February,124,1000
Bus,Saturdays,APC,2024,February,125,865
Bus,Saturdays,APC,2024,February,126,189
Bus,Saturdays,APC,2024,February,127,147
Bus,Saturdays,APC,2024,February,128,186
Bus,Saturdays,APC,2024,February,129,352
Bus,Saturdays,APC,2024,February,130,222
Bus,Saturdays,APC,2024,February,131,316
Bus,Saturdays,APC,2024,February,132,162
Bus,Saturdays,APC,2024,February,133,6
Bus,Saturdays,APC,2024,February,135,447
Bus,Saturdays,APC,2024,February,139,201
Bus,Saturdays,APC,2024,February,150,16
Bus,Saturdays,APC,2024,February,204,44
Bus,Saturdays,APC,2024,February,310,60
Bus,Saturdays,APC,2024,February,311,66
Bus,Saturdays,APC,2024,February,47M,787
Bus,Saturdays,APC,2024,February,BLVDDIR,1253
Bus,Saturdays,APC,2024,February,BSO,971
Bus,Saturdays,APC,2024,February,G,6153
Bus,Saturdays,APC,2024,February,H,1927
Bus,Saturdays,APC,2024,February,J,777
Bus,Saturdays,APC,2024,February,K,3588
Bus,Saturdays,APC,2024,February,L,2168
Bus,Saturdays,APC,2024,February,MFO,1178
Bus,Saturdays,APC,2024,February,R,4175
Bus,Saturdays,APC,2024,February,XH,2011
Trolley,Saturdays,APC,2024,February,10,4227
Trolley,Saturdays,APC,2024,February,11,5259
Trolley,Saturdays,APC,2024,February,13,4258
Trolley,Saturdays,APC,2024,February,15,3186
Trolley,Saturdays,APC,2024,February,34,4093
Trolley,Saturdays,APC,2024,February,36,4042
Trolley,Saturdays,APC,2024,February,101,1252
Trolley,Saturdays,APC,2024,February,102,1517
Heavy Rail,Saturdays,APC,2024,February,NHSL,3028
Heavy Rail,Saturdays,Mode_Estimate,2024,February,MFL,52620
Heavy Rail,Saturdays,Mode_Estimate,2024,February,BSL,34869
RRD,Saturdays,Mode_Estimate,2024,February,RRD,26973
Bus,Sundays,APC,2024,February,2,1172
Bus,Sundays,APC,2024,February,3,2606
Bus,Sundays,APC,2024,February,4,1720
Bus,Sundays,APC,2024,February,5,743
Bus,Sundays,APC,2024,February,6,1847
Bus,Sundays,APC,2024,February,7,2353
Bus,Sundays,APC,2024,February,9,786
Bus,Sundays,APC,2024,February,12,680
Bus,Sundays,APC,2024,February,14,2328
Bus,Sundays,APC,2024,February,16,2390
Bus,Sundays,APC,2024,February,17,3062
Bus,Sundays,APC,2024,February,18,4641
Bus,Sundays,APC,2024,February,20,1674
Bus,Sundays,APC,2024,February,21,3373
Bus,Sundays,APC,2024,February,22,1249
Bus,Sundays,APC,2024,February,23,4293
Bus,Sundays,APC,2024,February,24,586
Bus,Sundays,APC,2024,February,25,1522
Bus,Sundays,APC,2024,February,26,2360
Bus,Sundays,APC,2024,February,27,715
Bus,Sundays,APC,2024,February,28,176
Bus,Sundays,APC,2024,February,29,1196
Bus,Sundays,APC,2024,February,30,370
Bus,Sundays,APC,2024,February,31,1065
Bus,Sundays,APC,2024,February,32,905
Bus,Sundays,APC,2024,February,33,4241
Bus,Sundays,APC,2024,February,35,59
Bus,Sundays,APC,2024,February,37,1339
Bus,Sundays,APC,2024,February,38,783
Bus,Sundays,APC,2024,February,39,616
Bus,Sundays,APC,2024,February,40,1859
Bus,Sundays,APC,2024,February,42,3473
Bus,Sundays,APC,2024,February,43,634
Bus,Sundays,APC,2024,February,44,560
Bus,Sundays,APC,2024,February,45,2084
Bus,Sundays,APC,2024,February,46,1129
Bus,Sundays,APC,2024,February,47,5772
Bus,Sundays,APC,2024,February,48,2476
Bus,Sundays,APC,2024,February,49,1138
Bus,Sundays,APC,2024,February,50,1037
Bus,Sundays,APC,2024,February,52,4283
Bus,Sundays,APC,2024,February,53,632
Bus,Sundays,APC,2024,February,54,2442
Bus,Sundays,APC,2024,February,55,1466
Bus,Sundays,APC,2024,February,56,2740
Bus,Sundays,APC,2024,February,57,2524
Bus,Sundays,APC,2024,February,58,2256
Trackless Trolley,Sundays,Mode_Estimate,2024,February,59,808
Bus,Sundays,APC,2024,February,60,3701
Bus,Sundays,APC,2024,February,61,1267
Bus,Sundays,APC,2024,February,64,1727
Bus,Sundays,APC,2024,February,65,2248
Trackless Trolley,Sundays,Mode_Estimate,2024,February,66,1848
Bus,Sundays,APC,2024,February,67,977
Bus,Sundays,APC,2024,February,68,119
Bus,Sundays,APC,2024,February,70,2140
Bus,Sundays,APC,2024,February,73,602
Trackless Trolley,Sundays,Mode_Estimate,2024,February,75,566
Bus,Sundays,APC,2024,February,77,218
Bus,Sundays,APC,2024,February,79,1276
Bus,Sundays,APC,2024,February,84,534
Bus,Sundays,APC,2024,February,88,281
Bus,Sundays,APC,2024,February,89,361
Bus,Sundays,APC,2024,February,93,506
Bus,Sundays,APC,2024,February,94,60
Bus,Sundays,APC,2024,February,96,459
Bus,Sundays,APC,2024,February,97,275
Bus,Sundays,APC,2024,February,98,154
Bus,Sundays,APC,2024,February,99,630
Bus,Sundays,APC,2024,February,103,101
Bus,Sundays,APC,2024,February,104,1204
Bus,Sundays,APC,2024,February,105,418
Bus,Sundays,APC,2024,February,108,2165
Bus,Sundays,APC,2024,February,109,1809
Bus,Sundays,APC,2024,February,110,605
Bus,Sundays,APC,2024,February,111,434
Bus,Sundays,APC,2024,February,113,2486
Bus,Sundays,APC,2024,February,114,487
Bus,Sundays,APC,2024,February,115,251
Bus,Sundays,APC,2024,February,117,531
Bus,Sundays,APC,2024,February,119,251
Bus,Sundays,APC,2024,February,120,155
Bus,Sundays,APC,2024,February,123,521
Bus,Sundays,APC,2024,February,124,705
Bus,Sundays,APC,2024,February,125,730
Bus,Sundays,APC,2024,February,126,209
Bus,Sundays,APC,2024,February,129,184
Bus,Sundays,APC,2024,February,130,84
Bus,Sundays,APC,2024,February,131,306
Bus,Sundays,APC,2024,February,132,57
Bus,Sundays,APC,2024,February,135,393
Bus,Sundays,APC,2024,February,204,39
Bus,Sundays,APC,2024,February,47M,221
Bus,Sundays,APC,2024,February,BLVDDIR,1176
Bus,Sundays,APC,2024,February,BSO,686
Bus,Sundays,APC,2024,February,G,4211
Bus,Sundays,APC,2024,February,H,1495
Bus,Sundays,APC,2024,February,J,661
Bus,Sundays,APC,2024,February,K,2439
Bus,Sundays,APC,2024,February,L,1647
Bus,Sundays,APC,2024,February,MFO,1279
Bus,Sundays,APC,2024,February,R,3777
Bus,Sundays,APC,2024,February,XH,1281
Trolley,Sundays,APC,2024,February,10,3132
Trolley,Sundays,APC,2024,February,11,3767
Trolley,Sundays,APC,2024,February,13,2656
Trolley,Sundays,APC,2024,February,15,2230
Trolley,Sundays,APC,2024,February,34,2535
Trolley,Sundays,APC,2024,February,36,2708
Trolley,Sundays,APC,2024,February,101,797
Trolley,Sundays,APC,2024,February,102,966
Heavy Rail,Sundays,APC,2024,February,NHSL,2539
Heavy Rail,Sundays,Mode_Estimate,2024,February,MFL,36834
Heavy Rail,Sundays,Mode_Estimate,2024,February,BSL,24408
RRD,Sundays,Mode_Estimate,2024,February,RRD,21578
CCT,Weekdays,Mode_Report ,2022,September,CCT,2864
Bus,Weekdays,APC,2024,March,2,4253
Bus,Weekdays,APC,2024,March,3,6039
Bus,Weekdays,APC,2024,March,4,5088
Bus,Weekdays,APC,2024,March,5,1770
Bus,Weekdays,APC,2024,March,6,3746
Bus,Weekdays,APC,2024,March,7,4199
Bus,Weekdays,APC,2024,March,8,1117
Bus,Weekdays,APC,2024,March,9,3176
Trolley,Weekdays,Traffic,2024,March,10,7716
Trolley,Weekdays,APC,2024,March,11,7673
Bus,Weekdays,APC,2024,March,12,1673
Trolley,Weekdays,APC,2024,March,13,7891
Bus,Weekdays,APC,2024,March,14,4698
Trolley,Weekdays,Traffic,2024,March,15,5735
Bus,Weekdays,APC,2024,March,16,4693
Bus,Weekdays,APC,2024,March,17,7090
Bus,Weekdays,APC,2024,March,18,9454
Bus,Weekdays,APC,2024,March,19,927
Bus,Weekdays,APC,2024,March,20,2961
Bus,Weekdays,APC,2024,March,21,8913
Bus,Weekdays,APC,2024,March,22,2817
Bus,Weekdays,APC,2024,March,23,11013
Bus,Weekdays,APC,2024,March,24,1371
Bus,Weekdays,APC,2024,March,25,3264
Bus,Weekdays,APC,2024,March,26,7543
Bus,Weekdays,APC,2024,March,27,2838
Bus,Weekdays,APC,2024,March,28,1257
Bus,Weekdays,APC,2024,March,29,3153
Bus,Weekdays,APC,2024,March,30,994
Bus,Weekdays,APC,2024,March,31,3530
Bus,Weekdays,APC,2024,March,32,3381
Bus,Weekdays,APC,2024,March,33,8623
Trolley,Weekdays,APC,2024,March,34,7930
Bus,Weekdays,APC,2024,March,35,116
Trolley,Weekdays,APC,2024,March,36,8521
Bus,Weekdays,APC,2024,March,37,2367
Bus,Weekdays,APC,2024,March,38,2201
Bus,Weekdays,APC,2024,March,39,1614
Bus,Weekdays,APC,2024,March,40,6633
Bus,Weekdays,APC,2024,March,42,8451
Bus,Weekdays,APC,2024,March,43,2173
Bus,Weekdays,APC,2024,March,44,2425
Bus,Weekdays,APC,2024,March,45,4687
Bus,Weekdays,APC,2024,March,46,3609
Bus,Weekdays,APC,2024,March,47,12977
Bus,Weekdays,APC,2024,March,48,5920
Bus,Weekdays,APC,2024,March,49,3225
Bus,Weekdays,APC,2024,March,50,1493
Bus,Weekdays,APC,2024,March,52,8742
Bus,Weekdays,APC,2024,March,53,1588
Bus,Weekdays,APC,2024,March,54,6093
Bus,Weekdays,APC,2024,March,55,2986
Bus,Weekdays,APC,2024,March,56,6920
Bus,Weekdays,APC,2024,March,57,7282
Bus,Weekdays,APC,2024,March,58,5359
Trackless Trolley,Weekdays,APC,2024,March,59,2222
Bus,Weekdays,APC,2024,March,60,8816
Bus,Weekdays,APC,2024,March,61,2854
Bus,Weekdays,APC,2024,March,62,104
Bus,Weekdays,APC,2024,March,64,4645
Bus,Weekdays,APC,2024,March,65,5077
Trackless Trolley,Weekdays,APC,2024,March,66,4828
Bus,Weekdays,APC,2024,March,67,2977
Bus,Weekdays,APC,2024,March,68,1195
Bus,Weekdays,APC,2024,March,70,5939
Bus,Weekdays,APC,2024,March,73,1463
Trackless Trolley,Weekdays,APC,2024,March,75,1355
Bus,Weekdays,APC,2024,March,77,611
Bus,Weekdays,APC,2024,March,78,3
Bus,Weekdays,APC,2024,March,79,3762
Bus,Weekdays,APC,2024,March,80,101
Bus,Weekdays,APC,2024,March,84,2365
Bus,Weekdays,APC,2024,March,88,1403
Bus,Weekdays,APC,2024,March,89,1266
Bus,Weekdays,APC,2024,March,90,298
Bus,Weekdays,APC,2024,March,91,0
Bus,Weekdays,APC,2024,March,92,152
Bus,Weekdays,APC,2024,March,93,914
Bus,Weekdays,APC,2024,March,94,279
Bus,Weekdays,APC,2024,March,95,311
Bus,Weekdays,APC,2024,March,96,978
Bus,Weekdays,APC,2024,March,97,498
Bus,Weekdays,APC,2024,March,98,535
Bus,Weekdays,APC,2024,March,99,966
Trolley,Weekdays,Traffic,2024,March,101,2302
Trolley,Weekdays,Traffic,2024,March,102,2677
Bus,Weekdays,APC,2024,March,103,687
Bus,Weekdays,APC,2024,March,104,2290
Bus,Weekdays,APC,2024,March,105,876
Bus,Weekdays,APC,2024,March,106,918
Bus,Weekdays,APC,2024,March,107,633
Bus,Weekdays,APC,2024,March,108,3884
Bus,Weekdays,APC,2024,March,109,3335
Bus,Weekdays,APC,2024,March,110,1506
Bus,Weekdays,APC,2024,March,111,1083
Bus,Weekdays,APC,2024,March,112,672
Bus,Weekdays,APC,2024,March,113,4952
Bus,Weekdays,APC,2024,March,114,1386
Bus,Weekdays,APC,2024,March,115,887
Bus,Weekdays,APC,2024,March,117,1500
Bus,Weekdays,APC,2024,March,118,296
Bus,Weekdays,APC,2024,March,119,510
Bus,Weekdays,APC,2024,March,120,329
Bus,Weekdays,APC,2024,March,123,593
Bus,Weekdays,APC,2024,March,124,1102
Bus,Weekdays,APC,2024,March,125,1227
Bus,Weekdays,APC,2024,March,126,418
Bus,Weekdays,APC,2024,March,127,220
Bus,Weekdays,APC,2024,March,128,286
Bus,Weekdays,APC,2024,March,129,617
Bus,Weekdays,APC,2024,March,130,396
Bus,Weekdays,APC,2024,March,131,494
